dteday,season,hour,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered
2012-05-20,2,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54
2012-05-21,2,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28
2012-05-21,2,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11
2012-05-21,2,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9
2012-05-21,2,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2
2012-05-21,2,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5
2012-05-21,2,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14
2012-05-21,2,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76
2012-05-21,2,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146
2012-05-21,2,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258
2012-05-21,2,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172
2012-05-21,2,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71
2012-05-21,2,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82
2012-05-21,2,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124
2012-05-21,2,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135
2012-05-21,2,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135
2012-05-21,2,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158
2012-05-21,2,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269
2012-05-21,2,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468
2012-05-21,2,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478
2012-05-21,2,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391
2012-05-21,2,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292
2012-05-21,2,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210
2012-05-21,2,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116
2012-05-21,2,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79
2012-05-22,2,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26
2012-05-22,2,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16
2012-05-22,2,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10
2012-05-22,2,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5
2012-05-22,2,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7
2012-05-22,2,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17
2012-05-22,2,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129
2012-05-22,2,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315
2012-05-22,2,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570
2012-05-22,2,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287
2012-05-22,2,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148
2012-05-22,2,11,0,2,1,2,0.6,0.5758,0.78,0,39,150
2012-05-22,2,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178
2012-05-22,2,13,0,2,1,2,0.64,0.6061,0.73,0,48,195
2012-05-22,2,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149
2012-05-22,2,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191
2012-05-22,2,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316
2012-05-22,2,17,0,2,1,1,0.72,0.6667,0.54,0,69,716
2012-05-22,2,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709
2012-05-22,2,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320
2012-05-22,2,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319
2012-05-22,2,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233
2012-05-22,2,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157
2012-05-22,2,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91
2012-05-23,2,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28
2012-05-23,2,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9
2012-05-23,2,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10
2012-05-23,2,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5
2012-05-23,2,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3
2012-05-23,2,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29
2012-05-23,2,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154
2012-05-23,2,7,0,3,1,1,0.58,0.5455,0.83,0,16,452
2012-05-23,2,8,0,3,1,1,0.58,0.5455,0.83,0,38,681
2012-05-23,2,9,0,3,1,2,0.62,0.5909,0.78,0,39,258
2012-05-23,2,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139
2012-05-23,2,11,0,3,1,1,0.64,0.6061,0.73,0,46,151
2012-05-23,2,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206
2012-05-23,2,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201
2012-05-23,2,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181
2012-05-23,2,15,0,3,1,2,0.7,0.6515,0.61,0,65,192
2012-05-23,2,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216
2012-05-23,2,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240
2012-05-23,2,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296
2012-05-23,2,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336
2012-05-23,2,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267
2012-05-23,2,21,0,3,1,2,0.62,0.5758,0.83,0,24,221
2012-05-23,2,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136
2012-05-23,2,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83
2012-05-24,2,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49
2012-05-24,2,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21
2012-05-24,2,2,0,4,1,1,0.6,0.5455,0.88,0,1,15
2012-05-24,2,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3
2012-05-24,2,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5
2012-05-24,2,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29
2012-05-24,2,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146
2012-05-24,2,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393
2012-05-24,2,8,0,4,1,1,0.62,0.5909,0.73,0.1343,33,659
2012-05-24,2,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267
2012-05-24,2,10,0,4,1,1,0.64,0.6061,0.65,0.1343,47,138
2012-05-24,2,11,0,4,1,1,0.66,0.6212,0.65,0.1343,61,160
2012-05-24,2,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213
2012-05-24,2,13,0,4,1,1,0.72,0.6667,0.54,0.1642,69,233
2012-05-24,2,14,0,4,1,1,0.74,0.6818,0.55,0.2239,72,180
2012-05-24,2,15,0,4,1,1,0.74,0.6818,0.55,0.2537,69,222
2012-05-24,2,16,0,4,1,1,0.74,0.6818,0.55,0.3582,61,329
2012-05-24,2,17,0,4,1,1,0.74,0.6818,0.55,0.2836,120,678
2012-05-24,2,18,0,4,1,1,0.72,0.6667,0.54,0.3284,118,634
2012-05-24,2,19,0,4,1,1,0.7,0.6515,0.61,0.2985,76,416
2012-05-24,2,20,0,4,1,2,0.66,0.6212,0.69,0.2836,55,343
2012-05-24,2,21,0,4,1,3,0.64,0.5909,0.78,0.1642,48,237
2012-05-24,2,22,0,4,1,2,0.64,0.5909,0.78,0.1045,33,210
2012-05-24,2,23,0,4,1,2,0.64,0.5909,0.78,0.1343,36,131
2012-05-25,2,0,0,5,1,1,0.62,0.5758,0.83,0.1343,10,63
2012-05-25,2,1,0,5,1,1,0.62,0.5758,0.83,0.0896,8,34
2012-05-25,2,2,0,5,1,2,0.62,0.5758,0.83,0,7,16
2012-05-25,2,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6
2012-05-25,2,4,0,5,1,2,0.62,0.5606,0.88,0,3,6
2012-05-25,2,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28
2012-05-25,2,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108
2012-05-25,2,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352
2012-05-25,2,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551
2012-05-25,2,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288
2012-05-25,2,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163
2012-05-25,2,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193
2012-05-25,2,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237
2012-05-25,2,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247
2012-05-25,2,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263
2012-05-25,2,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360
2012-05-25,2,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447
2012-05-25,2,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529
2012-05-25,2,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391
2012-05-25,2,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293
2012-05-25,2,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270
2012-05-25,2,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193
2012-05-25,2,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147
2012-05-25,2,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132
2012-05-26,2,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98
2012-05-26,2,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64
2012-05-26,2,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55
2012-05-26,2,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22
2012-05-26,2,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2
2012-05-26,2,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10
2012-05-26,2,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25
2012-05-26,2,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44
2012-05-26,2,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103
2012-05-26,2,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192
2012-05-26,2,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256
2012-05-26,2,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312
2012-05-26,2,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293
2012-05-26,2,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274
2012-05-26,2,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257
2012-05-26,2,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239
2012-05-26,2,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243
2012-05-26,2,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227
2012-05-26,2,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216
2012-05-26,2,19,0,6,0,2,0.74,0.697,0.66,0.2239,159,214
2012-05-26,2,20,0,6,0,2,0.74,0.6818,0.55,0.194,103,152
2012-05-26,2,21,0,6,0,2,0.72,0.6818,0.62,0.194,100,151
2012-05-26,2,22,0,6,0,1,0.7,0.6667,0.74,0.2537,86,118
2012-05-26,2,23,0,6,0,1,0.7,0.6667,0.74,0.2537,36,114
2012-05-27,2,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89
2012-05-27,2,1,0,0,0,1,0.66,0.6212,0.74,0.2239,17,61
2012-05-27,2,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45
2012-05-27,2,3,0,0,0,1,0.64,0.6061,0.73,0.1642,11,25
2012-05-27,2,4,0,0,0,1,0.62,0.5758,0.83,0.194,4,7
2012-05-27,2,5,0,0,0,1,0.62,0.5758,0.83,0.194,2,5
2012-05-27,2,6,0,0,0,1,0.62,0.5758,0.83,0.1642,8,14
2012-05-27,2,7,0,0,0,1,0.62,0.5606,0.88,0.1642,22,30
2012-05-27,2,8,0,0,0,1,0.64,0.5758,0.83,0.194,69,82
2012-05-27,2,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140
2012-05-27,2,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215
2012-05-27,2,11,0,0,0,1,0.72,0.6818,0.66,0.2239,268,251
2012-05-27,2,12,0,0,0,1,0.74,0.697,0.66,0.2537,301,269
2012-05-27,2,13,0,0,0,1,0.76,0.7121,0.58,0.194,270,228
2012-05-27,2,14,0,0,0,1,0.76,0.7121,0.58,0.2537,317,230
2012-05-27,2,15,0,0,0,1,0.78,0.7121,0.52,0.2836,290,245
2012-05-27,2,16,0,0,0,1,0.78,0.7121,0.52,0.2836,258,243
2012-05-27,2,17,0,0,0,1,0.78,0.7121,0.49,0.2985,275,247
2012-05-27,2,18,0,0,0,1,0.76,0.7121,0.58,0.2985,266,252
2012-05-27,2,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212
2012-05-27,2,20,0,0,0,1,0.74,0.6818,0.55,0.1642,168,224
2012-05-27,2,21,0,0,0,3,0.66,0.6212,0.69,0.4179,64,79
2012-05-27,2,22,0,0,0,3,0.62,0.5758,0.83,0,9,50
2012-05-27,2,23,0,0,0,3,0.62,0.5758,0.83,0.1343,31,65
2012-05-28,2,0,1,1,0,1,0.62,0.5758,0.83,0.2239,21,44
2012-05-28,2,1,1,1,0,2,0.62,0.5909,0.78,0.2985,14,45
2012-05-28,2,2,1,1,0,1,0.6,0.5606,0.83,0.2239,20,28
2012-05-28,2,3,1,1,0,1,0.62,0.5909,0.73,0.1642,6,12
2012-05-28,2,4,1,1,0,1,0.6,0.5758,0.78,0.1343,2,4
2012-05-28,2,5,1,1,0,1,0.6,0.5758,0.78,0.1343,4,5
2012-05-28,2,6,1,1,0,1,0.62,0.5909,0.73,0.1642,6,14
2012-05-28,2,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43
2012-05-28,2,8,1,1,0,1,0.66,0.6212,0.69,0,62,93
2012-05-28,2,9,1,1,0,1,0.7,0.6515,0.61,0,121,142
2012-05-28,2,10,1,1,0,1,0.7,0.6515,0.61,0,189,175
2012-05-28,2,11,1,1,0,1,0.72,0.6818,0.66,0.1343,254,222
2012-05-28,2,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292
2012-05-28,2,13,1,1,0,1,0.8,0.7879,0.63,0.2836,272,284
2012-05-28,2,14,1,1,0,1,0.8,0.7879,0.63,0.2836,238,227
2012-05-28,2,15,1,1,0,1,0.82,0.7879,0.56,0.2985,181,279
2012-05-28,2,16,1,1,0,1,0.82,0.7879,0.56,0.3284,223,278
2012-05-28,2,17,1,1,0,1,0.82,0.7879,0.56,0.2985,158,247
2012-05-28,2,18,1,1,0,1,0.8,0.7727,0.59,0.2985,132,251
2012-05-28,2,19,1,1,0,1,0.8,0.7576,0.55,0.2985,148,247
2012-05-28,2,20,1,1,0,1,0.78,0.7424,0.62,0.2985,114,203
2012-05-28,2,21,1,1,0,1,0.76,0.7273,0.66,0.2836,66,181
2012-05-28,2,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110
2012-05-28,2,23,1,1,0,1,0.72,0.697,0.74,0.1642,22,60
2012-05-29,2,0,0,2,1,1,0.7,0.6667,0.79,0.194,12,33
2012-05-29,2,1,0,2,1,1,0.7,0.6667,0.79,0.194,1,13
2012-05-29,2,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8
2012-05-29,2,3,0,2,1,1,0.68,0.6364,0.79,0.2836,1,2
2012-05-29,2,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5
2012-05-29,2,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32
2012-05-29,2,6,0,2,1,1,0.66,0.6061,0.78,0.2239,9,145
2012-05-29,2,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431
2012-05-29,2,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588
2012-05-29,2,9,0,2,1,1,0.72,0.6818,0.7,0.2537,26,231
2012-05-29,2,10,0,2,1,1,0.74,0.697,0.7,0.2985,67,116
2012-05-29,2,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147
2012-05-29,2,12,0,2,1,1,0.8,0.7576,0.55,0.3284,56,181
2012-05-29,2,13,0,2,1,1,0.82,0.7727,0.52,0.3881,63,176
2012-05-29,2,14,0,2,1,1,0.82,0.7727,0.52,0.4179,80,158
2012-05-29,2,15,0,2,1,1,0.82,0.7727,0.49,0.3881,71,185
2012-05-29,2,16,0,2,1,1,0.82,0.7727,0.49,0.4925,73,320
2012-05-29,2,17,0,2,1,1,0.82,0.7576,0.46,0.4179,107,674
2012-05-29,2,18,0,2,1,1,0.8,0.7424,0.49,0.4925,78,632
2012-05-29,2,19,0,2,1,1,0.78,0.7121,0.52,0.3582,69,457
2012-05-29,2,20,0,2,1,3,0.7,0.6515,0.61,0.5224,36,168
2012-05-29,2,21,0,2,1,3,0.6,0.5455,0.88,0.4478,3,68
2012-05-29,2,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53
2012-05-29,2,23,0,2,1,3,0.62,0.5455,0.94,0,10,40
2012-05-30,2,0,0,3,1,3,0.64,0.5758,0.89,0.1045,4,32
2012-05-30,2,1,0,3,1,3,0.64,0.5758,0.89,0.194,0,4
2012-05-30,2,2,0,3,1,3,0.62,0.5455,0.94,0.0896,1,4
2012-05-30,2,3,0,3,1,3,0.62,0.5606,0.88,0.1343,0,5
2012-05-30,2,4,0,3,1,2,0.62,0.5606,0.88,0.1343,0,6
2012-05-30,2,5,0,3,1,2,0.62,0.5909,0.78,0.1343,1,40
2012-05-30,2,6,0,3,1,2,0.6,0.5758,0.78,0.1045,5,139
2012-05-30,2,7,0,3,1,3,0.6,0.5758,0.78,0.194,14,469
2012-05-30,2,8,0,3,1,2,0.6,0.5909,0.73,0.1642,29,642
2012-05-30,2,9,0,3,1,2,0.62,0.6061,0.69,0.194,23,282
2012-05-30,2,10,0,3,1,2,0.62,0.6061,0.69,0.2836,39,138
2012-05-30,2,11,0,3,1,2,0.66,0.6212,0.65,0.194,53,155
2012-05-30,2,12,0,3,1,1,0.7,0.6515,0.54,0,33,220
2012-05-30,2,13,0,3,1,1,0.7,0.6515,0.51,0,53,236
2012-05-30,2,14,0,3,1,1,0.72,0.6515,0.42,0.1343,44,208
2012-05-30,2,15,0,3,1,1,0.72,0.6667,0.51,0.1343,54,221
2012-05-30,2,16,0,3,1,1,0.72,0.6667,0.51,0.1642,46,352
2012-05-30,2,17,0,3,1,1,0.74,0.6667,0.48,0.0896,83,756
2012-05-30,2,18,0,3,1,1,0.74,0.6667,0.48,0.1642,50,746
2012-05-30,2,19,0,3,1,1,0.72,0.6667,0.54,0.1642,50,506
2012-05-30,2,20,0,3,1,2,0.54,0.5152,0.6,0.1343,57,374
2012-05-30,2,21,0,3,1,1,0.68,0.6364,0.57,0.1045,41,263
2012-05-30,2,22,0,3,1,1,0.66,0.6212,0.69,0.1045,26,191
2012-05-30,2,23,0,3,1,1,0.66,0.6212,0.65,0.1045,39,121
2012-05-31,2,0,0,4,1,1,0.64,0.6061,0.69,0.1343,13,48
2012-05-31,2,1,0,4,1,1,0.64,0.6061,0.69,0.0896,4,22
2012-05-31,2,2,0,4,1,1,0.64,0.6061,0.65,0.0896,6,8
2012-05-31,2,3,0,4,1,1,0.62,0.6061,0.69,0.0896,0,8
2012-05-31,2,4,0,4,1,1,0.62,0.6061,0.69,0,0,8
2012-05-31,2,5,0,4,1,1,0.62,0.6061,0.69,0.2537,1,32
2012-05-31,2,6,0,4,1,1,0.6,0.5909,0.73,0.2239,7,171
2012-05-31,2,7,0,4,1,1,0.6,0.6061,0.64,0.2836,18,489
2012-05-31,2,8,0,4,1,1,0.62,0.6212,0.57,0.2537,18,675
2012-05-31,2,9,0,4,1,1,0.66,0.6212,0.47,0.2537,47,264
2012-05-31,2,10,0,4,1,1,0.7,0.6364,0.39,0.3881,65,155
2012-05-31,2,11,0,4,1,1,0.72,0.6515,0.37,0.2836,65,153
2012-05-31,2,12,0,4,1,1,0.72,0.6515,0.37,0.194,62,230
2012-05-31,2,13,0,4,1,1,0.74,0.6515,0.35,0.1343,77,216
2012-05-31,2,14,0,4,1,1,0.76,0.6667,0.31,0.194,61,193
2012-05-31,2,15,0,4,1,1,0.76,0.6667,0.33,0.2985,81,209
2012-05-31,2,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384
2012-05-31,2,17,0,4,1,1,0.76,0.6667,0.31,0.1642,85,742
2012-05-31,2,18,0,4,1,1,0.74,0.6515,0.3,0.194,85,700
2012-05-31,2,19,0,4,1,1,0.72,0.6515,0.34,0.1642,104,487
2012-05-31,2,20,0,4,1,1,0.68,0.6364,0.44,0.1642,88,391
2012-05-31,2,21,0,4,1,1,0.68,0.6364,0.44,0.1642,41,318
2012-05-31,2,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221
2012-05-31,2,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114
2012-06-01,2,0,0,5,1,1,0.66,0.6212,0.5,0.2537,10,76
2012-06-01,2,1,0,5,1,1,0.64,0.6212,0.53,0.2239,0,34
2012-06-01,2,2,0,5,1,1,0.64,0.6212,0.57,0.2239,3,13
2012-06-01,2,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4
2012-06-01,2,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5
2012-06-01,2,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41
2012-06-01,2,6,0,5,1,3,0.62,0.5606,0.88,0.1343,5,136
2012-06-01,2,7,0,5,1,2,0.64,0.5758,0.89,0.194,33,369
2012-06-01,2,8,0,5,1,2,0.64,0.5758,0.89,0.194,19,675
2012-06-01,2,9,0,5,1,2,0.64,0.5758,0.83,0.2239,24,274
2012-06-01,2,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155
2012-06-01,2,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193
2012-06-01,2,12,0,5,1,2,0.7,0.6667,0.74,0.3582,72,238
2012-06-01,2,13,0,5,1,1,0.72,0.6818,0.7,0.2985,76,240
2012-06-01,2,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199
2012-06-01,2,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213
2012-06-01,2,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186
2012-06-01,2,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202
2012-06-01,2,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100
2012-06-01,2,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41
2012-06-01,2,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38
2012-06-01,2,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73
2012-06-01,2,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22
2012-06-01,2,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67
2012-06-02,2,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81
2012-06-02,2,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61
2012-06-02,2,2,0,6,0,2,0.54,0.5152,0.88,0,3,38
2012-06-02,2,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18
2012-06-02,2,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11
2012-06-02,2,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11
2012-06-02,2,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31
2012-06-02,2,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77
2012-06-02,2,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180
2012-06-02,2,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243
2012-06-02,2,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348
2012-06-02,2,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357
2012-06-02,2,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418
2012-06-02,2,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400
2012-06-02,2,14,0,6,0,1,0.64,0.6212,0.38,0.2985,259,388
2012-06-02,2,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405
2012-06-02,2,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369
2012-06-02,2,17,0,6,0,1,0.64,0.6212,0.36,0,248,338
2012-06-02,2,18,0,6,0,1,0.64,0.6212,0.36,0,171,341
2012-06-02,2,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369
2012-06-02,2,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260
2012-06-02,2,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220
2012-06-02,2,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176
2012-06-02,2,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185
2012-06-03,2,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142
2012-06-03,2,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100
2012-06-03,2,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67
2012-06-03,2,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34
2012-06-03,2,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12
2012-06-03,2,5,0,0,0,1,0.5,0.4848,0.68,0,1,11
2012-06-03,2,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16
2012-06-03,2,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29
2012-06-03,2,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110
2012-06-03,2,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230
2012-06-03,2,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277
2012-06-03,2,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312
2012-06-03,2,12,0,0,0,1,0.66,0.6212,0.39,0.2985,276,408
2012-06-03,2,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421
2012-06-03,2,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411
2012-06-03,2,15,0,0,0,1,0.7,0.6364,0.34,0,236,408
2012-06-03,2,16,0,0,0,1,0.7,0.6364,0.34,0.2985,226,436
2012-06-03,2,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386
2012-06-03,2,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343
2012-06-03,2,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337
2012-06-03,2,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230
2012-06-03,2,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180
2012-06-03,2,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165
2012-06-03,2,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82
2012-06-04,2,0,0,1,1,1,0.58,0.5455,0.53,0,11,38
2012-06-04,2,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10
2012-06-04,2,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10
2012-06-04,2,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5
2012-06-04,2,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6
2012-06-04,2,5,0,1,1,1,0.52,0.5,0.68,0,2,33
