,AWND,Base,Day,Dropoff_latitude,Dropoff_longitude,Ehail_fee,Extra,Fare_amount,Lpep_dropoff_datetime,MTA_tax,PRCP,Passenger_count,Payment_type,Pickup_latitude,Pickup_longitude,RateCodeID,SNOW,SNWD,Store_and_fwd_flag,TMAX,TMIN,Tip_amount,Tolls_amount,Total_amount,Trip_distance,Trip_type,Type,VendorID,lpep_pickup_datetime,Trip Length (min)
866607,6.0,,7,40.726154327399996,-73.8390960693,,1.0,7.5,2014-04-07 19:43:27,0.5,0.52,1.0,2.0,40.721317291300004,-73.84427642819999,1.0,0.0,0.0,N,53,43,0.0,0.0,9.0,0.99,1.0,0,2.0,2014-04-07 19:35:00,8.0
444610,7.6,B02682,16,,,,,14.7838462754,2014-04-16 15:30:00,,0.05,,,40.764,-73.9873,,0.0,0.0,,49,31,,,,2.10545622811,,1,,2014-04-16 15:23:00,7.0
655724,3.8,,3,40.6159286499,-74.0312728882,,0.0,8.0,2014-04-03 14:32:10,0.5,0.07,1.0,2.0,40.6108131409,-74.0286254883,1.0,0.0,0.0,N,67,46,0.0,0.0,8.5,1.55,1.0,0,2.0,2014-04-03 14:22:59,9.0
1436083,6.3,,20,40.672065734899995,-74.0103912354,,0.0,5.0,2014-04-21 19:39:43,0.5,0.0,1.0,2.0,40.6799278259,-73.9413528442,1.0,0.0,0.0,N,60,45,0.0,0.0,5.5,0.82,1.0,0,2.0,2014-04-20 20:36:17,3.0
894993,6.9,,8,40.7908058167,-73.96532440189999,,1.0,7.5,2014-04-08 16:27:52,0.5,0.34,1.0,1.0,40.725643158000004,-73.9457321167,1.0,0.0,0.0,N,64,46,0.0,0.0,9.0,1.45,1.0,0,2.0,2014-04-08 16:20:25,7.0
1407967,6.3,,20,40.6399078369,-73.9548950195,,0.5,14.5,2014-04-20 03:37:47,0.5,0.0,1.0,2.0,40.6901016235,-73.9875869751,1.0,0.0,0.0,N,60,45,0.0,0.0,15.5,4.14,1.0,0,2.0,2014-04-20 03:24:24,13.0
683730,8.5,,4,40.8140830994,-73.9444274902,,0.5,5.5,2014-04-04 02:08:01,0.5,0.21,3.0,1.0,40.8050384521,-73.9548416138,1.0,0.0,0.0,N,47,40,0.5,0.0,7.0,1.0,,0,1.0,2014-04-04 02:03:56,4.0
471555,6.3,B02682,20,,,,,25.4328442018,2014-04-20 12:39:00,,0.0,,,40.7429,-73.9949,,0.0,0.0,,60,45,,,,3.2297097123,,1,,2014-04-20 12:29:00,10.0
128780,5.4,B02598,18,,,,,20.7942777169,2014-04-18 16:56:00,,0.0,,,40.7754,-73.9622,,0.0,0.0,,49,35,,,,3.08910414295,,1,,2014-04-18 16:47:00,9.0
1120155,5.8,,13,40.6849441528,-73.954246521,,0.0,0.3,2014-04-13 12:43:22,0.0,0.0,1.0,2.0,40.6828575134,-73.9638290405,5.0,0.0,0.0,N,77,54,0.0,0.0,0.3,0.03,2.0,0,2.0,2014-04-13 12:43:03,0.0
37327,4.7,B02598,1,,,,,31.178289047699998,2014-04-01 15:47:00,,0.0,,,40.7529,-73.9678,,0.0,0.0,,60,39,,,,3.16041950034,,1,,2014-04-01 15:33:00,14.0
978790,6.9,,10,40.7733764648,-73.9601287842,,1.0,9.0,2014-04-10 19:03:15,0.5,0.0,2.0,2.0,40.7988395691,-73.9416046143,1.0,0.0,0.0,N,58,42,0.0,0.0,10.5,1.94,1.0,0,2.0,2014-04-10 18:53:26,9.0
1231404,7.6,,16,40.8566627502,-73.8462600708,,0.0,13.5,2014-04-16 13:13:04,0.5,0.05,1.0,1.0,40.828765869099996,-73.8779144287,1.0,0.0,0.0,N,49,31,0.0,0.0,14.0,3.79,1.0,0,2.0,2014-04-16 13:01:27,11.0
962133,6.9,,10,40.8050003052,-73.9662094116,,0.0,5.0,2014-04-10 11:11:04,0.5,0.0,1.0,1.0,40.813785553,-73.9596252441,1.0,0.0,0.0,N,58,42,1.0,0.0,6.5,0.7,1.0,0,2.0,2014-04-10 11:06:31,4.0
1843839,8.3,,30,40.7739524841,-73.98099517819999,,0.0,17.0,2014-04-30 14:13:26,0.5,4.97,1.0,2.0,40.792358398400005,-73.9379425049,1.0,0.0,0.0,N,52,41,0.0,0.0,17.5,3.6,1.0,0,2.0,2014-04-30 13:50:05,23.0
469670,5.6,B02682,19,,,,,21.5223686372,2014-04-19 23:32:00,,0.0,,,40.7176,-73.9434,,0.0,0.0,,68,41,,,,3.6470661337199997,,1,,2014-04-19 23:20:00,12.0
666411,3.8,,3,40.6904525757,-73.9919662476,,1.0,7.0,2014-04-03 18:50:36,0.5,0.07,1.0,2.0,40.6843147278,-73.9775466919,1.0,0.0,0.0,N,67,46,0.0,0.0,8.5,0.9,,0,1.0,2014-04-03 18:42:44,7.0
1616252,4.9,,25,40.6910934448,-73.98207855220001,,1.0,9.0,2014-04-25 16:58:57,0.5,0.02,1.0,2.0,40.6847305298,-73.9778213501,1.0,0.0,0.0,N,63,44,0.0,0.0,10.5,1.16,1.0,0,2.0,2014-04-25 16:45:34,13.0
1048182,4.3,,12,40.725875854499996,-73.9420547485,,0.5,5.5,2014-04-12 02:30:31,0.5,0.0,1.0,2.0,40.7178726196,-73.9577102661,1.0,0.0,0.0,N,73,50,0.0,0.0,6.5,1.0,1.0,0,1.0,2014-04-12 02:25:24,5.0
1552902,8.5,,24,40.6932449341,-73.97273254390001,,0.5,36.5,2014-04-24 02:31:58,0.5,0.0,3.0,1.0,40.7593765259,-73.8300704956,1.0,0.0,0.0,N,62,42,7.4,0.0,44.9,12.85,1.0,0,2.0,2014-04-24 02:08:43,23.0
565534,4.7,,1,40.732250213600004,-73.895362854,,0.5,19.5,2014-04-01 01:25:58,0.5,0.0,1.0,2.0,40.7262687683,-73.8953857422,1.0,0.0,0.0,N,60,39,0.0,0.0,20.5,4.66,1.0,0,2.0,2014-04-01 01:01:52,24.0
1510073,5.6,,22,40.7448883057,-73.8781738281,,0.5,5.0,2014-04-22 23:55:06,0.5,0.01,1.0,2.0,40.7472190857,-73.888168335,1.0,0.0,0.0,N,71,51,0.0,0.0,6.0,0.68,1.0,0,2.0,2014-04-22 23:50:57,4.0
1330770,5.4,,18,40.8298912048,-73.8891067505,,1.0,18.5,2014-04-18 20:09:00,0.5,0.0,1.0,2.0,40.8336868286,-73.9450073242,1.0,0.0,0.0,Y,49,35,0.0,0.0,20.0,5.3,1.0,0,1.0,2014-04-18 19:52:03,16.0
512937,5.4,B02682,26,,,,,18.1752838869,2014-04-26 01:27:00,,0.92,,,40.7489,-73.9818,,0.0,0.0,,67,46,,,,2.9264595019,,1,,2014-04-26 01:16:00,11.0
1819858,8.9,,29,40.811000824000004,-73.9392242432,,0.5,4.5,2014-04-29 21:07:34,0.5,0.03,1.0,2.0,40.8079032898,-73.9639968872,1.0,0.0,0.0,N,52,43,0.0,0.0,5.5,0.71,1.0,0,2.0,2014-04-29 21:04:18,3.0
1725359,5.8,,27,40.7581672668,-73.8486785889,,0.0,16.5,2014-04-27 12:49:12,0.5,0.0,5.0,2.0,40.7651786804,-73.9176025391,1.0,0.0,0.0,N,59,47,0.0,0.0,17.0,4.77,1.0,0,2.0,2014-04-27 12:34:05,15.0
1419173,6.3,,20,40.8414726257,-73.8726425171,,0.0,5.5,2014-04-20 13:05:00,0.5,0.0,1.0,1.0,40.8476486206,-73.8574142456,1.0,0.0,0.0,N,60,45,1.0,0.0,7.0,0.93,1.0,0,2.0,2014-04-20 13:00:57,4.0
288796,4.3,B02617,21,,,,,31.337045797,2014-04-21 07:53:00,,0.0,,,40.695,-73.9947,,0.0,0.0,,67,41,,,,3.857501516,,1,,2014-04-21 07:37:00,16.0
593889,4.7,,1,40.7864532471,-73.950630188,,0.5,21.5,2014-04-01 20:36:09,0.5,0.0,1.0,1.0,40.8670196533,-73.9232635498,1.0,0.0,0.0,N,60,39,2.0,0.0,24.5,6.8,,0,1.0,2014-04-01 20:20:00,16.0
1031312,5.8,,11,40.8239440918,-73.9385299683,,0.5,8.0,2014-04-11 21:25:48,0.5,0.0,1.0,1.0,40.8059158325,-73.9540481567,1.0,0.0,0.0,N,75,56,0.0,0.0,9.0,1.6,1.0,0,2.0,2014-04-11 21:17:54,7.0
1830227,8.3,,30,40.6760749817,-74.0032958984,,0.0,18.5,2014-04-30 07:14:22,0.5,4.97,1.0,1.0,40.6788368225,-73.9341049194,1.0,0.0,0.0,N,52,41,3.8,0.0,22.8,5.0,1.0,0,1.0,2014-04-30 06:53:31,20.0
265395,5.8,B02617,13,,,,,14.6163587747,2014-04-13 15:13:00,,0.0,,,40.6977,-73.9849,,0.0,0.0,,77,54,,,,2.33641849276,,1,,2014-04-13 15:05:00,8.0
842456,6.0,,7,40.6437339783,-73.78341674800001,,0.0,49.5,2014-04-07 08:38:21,0.5,0.52,1.0,2.0,40.6989631653,-73.9921951294,1.0,0.0,0.0,N,53,43,0.0,0.0,50.0,18.37,1.0,0,2.0,2014-04-07 07:59:57,38.0
1834587,8.3,,30,40.7148132324,-74.0023574829,,0.0,17.5,2014-04-30 09:32:50,0.5,4.97,1.0,1.0,40.709434509299996,-73.963218689,1.0,0.0,0.0,N,52,41,3.6,0.0,21.6,4.8,1.0,0,1.0,2014-04-30 09:12:21,20.0
1571662,8.5,,24,40.7420959473,-73.930305481,,1.0,23.5,2014-04-24 16:38:48,0.5,0.0,1.0,2.0,40.7569084167,-73.84406280520001,1.0,0.0,0.0,N,62,42,0.0,0.0,25.0,7.58,1.0,0,2.0,2014-04-24 16:15:25,23.0
1030666,5.8,,11,40.5794143677,-73.9400024414,,0.5,7.5,2014-04-11 21:11:59,0.5,0.0,1.0,1.0,40.5874214172,-73.9540328979,1.0,0.0,0.0,N,75,56,2.1,0.0,10.6,1.6,1.0,0,1.0,2014-04-11 21:05:42,6.0
61095,8.5,B02598,5,,,,,9.20736960153,2014-04-05 22:26:00,,0.0,,,40.6838,-73.9761,,0.0,0.0,,54,40,,,,1.9350363485799997,,1,,2014-04-05 22:19:00,7.0
1031763,5.8,,11,40.7233505249,-73.9826507568,,0.5,11.0,2014-04-11 21:38:58,0.5,0.0,1.0,2.0,40.7117156982,-73.96299743649999,1.0,0.0,0.0,N,75,56,0.0,0.0,12.0,2.42,1.0,0,2.0,2014-04-11 21:25:36,13.0
848407,6.0,,7,40.774230957,-73.87283325199999,,0.0,18.0,2014-04-07 11:31:52,0.5,0.52,1.0,1.0,40.8100471497,-73.9513626099,1.0,0.0,0.0,N,53,43,4.67,5.33,28.5,5.69,1.0,0,2.0,2014-04-07 11:17:02,14.0
1233102,7.6,,16,40.695980072,-73.9345626831,,0.0,5.5,2014-04-16 14:13:06,0.5,0.05,1.0,2.0,40.7032623291,-73.94594573970001,1.0,0.0,0.0,N,49,31,0.0,0.0,6.0,0.8,1.0,0,1.0,2014-04-16 14:07:21,5.0
1148711,7.4,,14,40.7026481628,-73.8022766113,,0.0,10.5,2014-04-14 06:37:25,0.5,0.0,5.0,2.0,40.7134475708,-73.7587280273,1.0,0.0,0.0,N,75,59,0.0,0.0,11.0,2.01,1.0,0,2.0,2014-04-14 06:26:38,10.0
523835,5.8,B02682,27,,,,,23.166633176799998,2014-04-27 11:41:00,,0.0,,,40.6919,-74.1813,,0.0,0.0,,59,47,,,,3.77609173881,,1,,2014-04-27 11:28:00,13.0
266048,5.8,B02617,13,,,,,19.1910699904,2014-04-13 20:02:00,,0.0,,,40.6931,-73.9946,,0.0,0.0,,77,54,,,,3.33101757218,,1,,2014-04-13 19:52:00,10.0
1567260,8.5,,24,40.673656463600004,-73.9535446167,,0.0,13.0,2014-04-24 14:14:07,0.5,0.0,2.0,2.0,40.6929130554,-73.9930496216,1.0,0.0,0.0,N,62,42,0.0,0.0,13.5,3.0,1.0,0,1.0,2014-04-24 13:58:26,15.0
355544,8.5,B02682,4,,,,,14.4012749323,2014-04-04 17:12:00,,0.21,,,40.707,-74.0048,,0.0,0.0,,47,40,,,,4.17652996196,,1,,2014-04-04 17:01:00,11.0
1643485,5.4,,26,40.738716125500005,-73.8865890503,,0.5,9.5,2014-04-26 00:27:42,0.5,0.92,1.0,1.0,40.7256088257,-73.8506546021,1.0,0.0,0.0,N,67,46,0.0,0.0,10.5,2.04,1.0,0,2.0,2014-04-26 00:19:02,8.0
1120187,5.8,,13,40.7745819092,-73.9482345581,,0.5,11.5,2014-04-13 12:56:43,0.5,0.0,2.0,1.0,40.8057327271,-73.9387512207,1.0,0.0,0.0,N,77,54,2.5,0.0,15.0,2.8,1.0,0,1.0,2014-04-13 12:44:23,12.0
740723,8.5,,5,40.748428344699995,-73.8632125854,,0.5,5.5,2014-04-05 03:03:56,0.5,0.0,1.0,2.0,40.7513885498,-73.8557739258,1.0,0.0,0.0,N,54,40,0.0,0.0,6.5,0.65,1.0,0,2.0,2014-04-05 02:58:06,5.0
1345200,5.6,,19,40.8378982544,-73.9061279297,,0.5,7.5,2014-04-19 00:16:59,0.5,0.0,1.0,1.0,40.844379425,-73.91493225100001,1.0,0.0,0.0,N,68,41,0.0,0.0,8.5,1.35,1.0,0,2.0,2014-04-19 00:09:43,7.0
139861,6.3,B02598,20,,,,,19.416571999600002,2014-04-20 20:02:00,,0.0,,,40.7218,-73.9974,,0.0,0.0,,60,45,,,,1.9267577479799998,,1,,2014-04-20 19:53:00,9.0
1028514,5.8,,11,40.8316268921,-73.9467544556,,0.5,6.0,2014-04-11 20:33:42,0.5,0.0,1.0,2.0,40.8483276367,-73.9376678467,1.0,0.0,0.0,N,75,56,0.0,0.0,7.0,1.05,1.0,0,2.0,2014-04-11 20:27:27,6.0
1772666,4.3,,28,40.7864570618,-73.9544296265,,1.0,9.5,2014-04-28 17:13:40,0.5,0.0,2.0,2.0,40.8004798889,-73.9322128296,1.0,0.0,0.0,N,67,45,0.0,0.0,11.0,2.0,1.0,0,1.0,2014-04-28 17:02:50,10.0
1236113,7.6,,16,40.7430877686,-73.7794647217,,0.0,18.5,2014-04-16 16:05:56,0.5,0.05,1.0,2.0,40.7596244812,-73.8302993774,1.0,0.0,0.0,N,49,31,0.0,0.0,19.0,4.54,1.0,0,2.0,2014-04-16 15:43:53,22.0
1192329,8.7,,15,40.831363678,-73.9304351807,,0.0,18.0,2014-04-15 13:28:37,0.5,0.71,1.0,1.0,40.8287086487,-73.8781204224,1.0,0.0,0.0,N,63,33,0.0,0.0,18.5,5.57,1.0,0,2.0,2014-04-15 13:11:23,17.0
1853178,8.3,,30,40.6824035645,-73.99332427979999,,1.0,5.5,2014-04-30 17:25:45,0.5,4.97,1.0,2.0,40.6865119934,-73.9905700684,1.0,0.0,0.0,N,52,41,0.0,0.0,7.0,0.9,1.0,0,1.0,2014-04-30 17:21:07,4.0
329191,4.7,B02682,1,,,,,16.2763646065,2014-04-01 13:28:00,,0.0,,,40.7246,-73.9996,,0.0,0.0,,60,39,,,,2.5331504192099996,,1,,2014-04-01 13:20:00,8.0
334824,2.0,B02682,2,,,,,18.6923408994,2014-04-02 09:46:00,,0.0,,,40.694,-73.9941,,0.0,0.0,,54,42,,,,3.7570509077800005,,1,,2014-04-02 09:37:00,9.0
1698590,5.4,,26,40.6922645569,-73.9872894287,,0.5,12.5,2014-04-26 23:14:33,0.5,0.92,1.0,2.0,40.6799201965,-73.9401931763,1.0,0.0,0.0,N,67,46,0.0,0.0,13.5,2.84,1.0,0,2.0,2014-04-26 22:59:15,15.0
969829,6.9,,10,40.5853538513,-73.966178894,,0.0,5.5,2014-04-10 15:34:33,0.5,0.0,1.0,2.0,40.587299346900004,-73.9542388916,1.0,0.0,0.0,N,58,42,0.0,0.0,6.0,1.0,1.0,0,1.0,2014-04-10 15:29:33,5.0
435421,8.7,B02682,15,,,,,25.428390272199998,2014-04-15 13:06:00,,0.71,,,40.729,-73.9882,,0.0,0.0,,63,33,,,,2.5590583870700003,,1,,2014-04-15 12:56:00,10.0
1053177,4.3,,12,40.7012214661,-73.940574646,,0.5,10.5,2014-04-12 05:10:47,0.5,0.0,1.0,1.0,40.7221450806,-73.9576416016,1.0,0.0,0.0,N,73,50,0.0,0.0,11.5,2.58,1.0,0,2.0,2014-04-12 05:00:11,10.0
1415875,6.3,,20,40.7831954956,-73.9439315796,,0.0,16.0,2014-04-20 11:06:17,0.5,0.0,1.0,1.0,40.8399162292,-73.9407577515,1.0,0.0,0.0,N,60,45,1.5,0.0,18.0,5.1,1.0,0,1.0,2014-04-20 10:54:50,11.0
1382336,5.6,,19,40.691627502399996,-73.9873580933,,0.0,12.0,2014-04-19 20:07:59,0.5,0.0,1.0,2.0,40.6804084778,-73.9502563477,1.0,0.0,0.0,N,68,41,0.0,0.0,12.5,2.4,1.0,0,2.0,2014-04-19 19:52:18,15.0
1638503,4.9,,25,40.6867027283,-73.9957962036,,0.5,13.5,2014-04-25 23:19:03,0.5,0.02,5.0,2.0,40.6680183411,-73.97859191890001,1.0,0.0,0.0,N,63,44,0.0,0.0,14.5,2.89,1.0,0,2.0,2014-04-25 23:02:17,16.0
713271,8.5,,4,40.8042678833,-73.9570236206,,1.0,6.5,2014-04-04 19:00:09,0.5,0.21,1.0,2.0,40.8094482422,-73.958732605,1.0,0.0,0.0,N,47,40,0.0,0.0,8.0,1.04,1.0,0,2.0,2014-04-04 18:53:56,6.0
310354,5.4,B02617,26,,,,,22.790821700100004,2014-04-26 23:03:00,,0.92,,,40.7581,-73.9931,,0.0,0.0,,67,46,,,,4.02068261755,,1,,2014-04-26 22:52:00,11.0
1206977,8.7,,15,40.6391334534,-73.9588623047,,1.0,18.5,2014-04-15 20:06:39,0.5,0.71,1.0,1.0,40.684425354,-73.9919052124,1.0,0.0,0.0,N,63,33,4.88,0.0,24.88,4.3,1.0,0,2.0,2014-04-15 19:43:31,23.0
533489,8.9,B02682,29,,,,,12.311058321800001,2014-04-29 06:42:00,,0.03,,,40.7444,-73.9917,,0.0,0.0,,52,43,,,,1.8423431715,,1,,2014-04-29 06:36:00,6.0
1208765,8.7,,15,40.807998657199995,-73.9664459229,,0.5,4.0,2014-04-15 20:21:38,0.5,0.71,1.0,2.0,40.811885833699996,-73.96128082279999,1.0,0.0,0.0,N,63,33,0.0,0.0,5.0,0.46,1.0,0,2.0,2014-04-15 20:19:33,2.0
1368828,5.6,,19,40.7742881775,-73.9811172485,,0.0,11.0,2014-04-19 15:14:59,0.5,0.0,1.0,2.0,40.8003158569,-73.9467544556,1.0,0.0,0.0,N,68,41,0.0,0.0,11.5,3.2,1.0,0,1.0,2014-04-19 15:04:40,10.0
1791826,8.9,,29,40.7682723999,-73.836730957,,0.0,9.0,2014-04-29 08:31:43,0.5,0.03,1.0,2.0,40.7628746033,-73.87516021729999,1.0,0.0,0.0,N,52,43,0.0,0.0,9.5,2.38,1.0,0,2.0,2014-04-29 08:25:42,6.0
541483,8.3,B02682,30,,,,,22.447700685100003,2014-04-30 03:59:00,,4.97,,,40.7474,-74.0361,,0.0,0.0,,52,41,,,,2.65668325029,,1,,2014-04-30 03:49:00,10.0
1260631,7.8,,17,40.7392425537,-73.9184112549,,0.5,7.5,2014-04-17 05:39:40,0.5,0.0,2.0,2.0,40.7471694946,-73.8883514404,1.0,0.0,0.0,N,48,36,0.0,0.0,8.5,1.8,1.0,0,1.0,2014-04-17 05:33:02,6.0
1858553,8.3,,30,40.6776046753,-73.99815368649999,,1.0,6.5,2014-04-30 18:54:32,0.5,4.97,1.0,2.0,40.691028595,-73.9947509766,1.0,0.0,0.0,N,52,41,0.0,0.0,8.0,1.0,1.0,0,1.0,2014-04-30 18:47:32,7.0
1827174,8.3,,30,40.661151886,-73.9047698975,,0.0,35.0,2014-04-30 01:02:11,0.0,4.97,1.0,3.0,40.661151886,-73.9047698975,5.0,0.0,0.0,Y,52,41,0.0,0.0,35.0,0.0,2.0,0,1.0,2014-04-30 01:01:22,0.0
1677884,5.4,,26,40.7626914978,-73.9104003906,,0.0,6.5,2014-04-26 17:51:48,0.5,0.92,1.0,2.0,40.7563362122,-73.9296951294,1.0,0.0,0.0,N,67,46,0.0,0.0,7.0,1.41,1.0,0,2.0,2014-04-26 17:46:13,5.0
631450,2.0,,2,40.6447486877,-74.0882949829,,0.0,7.0,2014-04-02 20:28:49,0.0,0.0,1.0,2.0,40.6434593201,-74.0743560791,5.0,0.0,0.0,N,54,42,0.0,0.0,7.0,1.1,,0,1.0,2014-04-02 20:23:44,5.0
770766,8.5,,5,40.704345703099996,-73.9864807129,,0.0,8.5,2014-04-05 19:22:41,0.5,0.0,1.0,2.0,40.7000312805,-73.9867019653,1.0,0.0,0.0,N,54,40,0.0,0.0,9.0,1.74,1.0,0,2.0,2014-04-05 19:13:03,9.0
277222,7.8,B02617,17,,,,,25.863127639699997,2014-04-17 09:29:00,,0.0,,,40.774,-73.8724,,0.0,0.0,,48,36,,,,3.1928532768199998,,1,,2014-04-17 09:16:00,13.0
940554,6.9,,9,40.7734565735,-73.9068603516,,1.0,5.5,2014-04-09 19:48:11,0.5,0.0,5.0,2.0,40.7689666748,-73.8900527954,1.0,0.0,0.0,N,61,45,0.0,0.0,7.0,0.98,1.0,0,2.0,2014-04-09 19:43:59,4.0
1227596,7.6,,16,40.7798843384,-73.9554443359,,0.0,11.0,2014-04-16 10:54:41,0.5,0.05,1.0,1.0,40.8049697876,-73.9389801025,1.0,0.0,0.0,N,49,31,2.2,0.0,13.7,2.15,1.0,0,2.0,2014-04-16 10:40:28,14.0
1022901,5.8,,11,40.7505073547,-73.8806381226,,1.0,6.0,2014-04-11 18:55:14,0.5,0.0,1.0,2.0,40.7470016479,-73.8912506104,1.0,0.0,0.0,N,75,56,0.0,0.0,7.5,1.08,1.0,0,2.0,2014-04-11 18:49:01,6.0
183072,5.4,B02598,26,,,,,16.5564213011,2014-04-26 20:47:00,,0.92,,,40.722,-73.8069,,0.0,0.0,,67,46,,,,1.65706969115,,1,,2014-04-26 20:40:00,7.0
946151,6.9,,9,40.8209114075,-73.9545288086,,0.5,7.5,2014-04-09 22:01:59,0.5,0.0,1.0,1.0,40.8043937683,-73.9376220703,1.0,0.0,0.0,N,61,45,0.0,0.0,8.5,1.66,1.0,0,2.0,2014-04-09 21:54:35,7.0
414480,5.8,B02682,11,,,,,26.1255756684,2014-04-11 22:36:00,,0.0,,,40.7106,-73.9592,,0.0,0.0,,75,56,,,,1.29612779174,,1,,2014-04-11 22:31:00,5.0
1260948,7.8,,17,40.7543716431,-73.8976364136,,0.0,6.5,2014-04-17 06:26:39,0.5,0.0,1.0,2.0,40.8076286316,-73.9452209473,1.0,0.0,0.0,N,48,36,0.0,0.0,7.0,1.48,1.0,0,2.0,2014-04-17 06:22:54,3.0
1265566,7.8,,17,40.679531097399995,-73.9444503784,,0.0,12.5,2014-04-17 09:59:51,0.5,0.0,1.0,2.0,40.6914901733,-73.9872207642,1.0,0.0,0.0,N,48,36,0.0,0.0,13.0,2.81,1.0,0,2.0,2014-04-17 09:45:55,13.0
771470,8.5,,5,40.8044776917,-73.9372406006,,0.0,10.0,2014-04-05 19:33:54,0.5,0.0,1.0,2.0,40.8278656006,-73.9255065918,1.0,0.0,0.0,N,54,40,0.0,0.0,10.5,2.27,1.0,0,2.0,2014-04-05 19:24:20,9.0
604813,2.0,,2,40.8452758789,-73.8585510254,,0.0,18.0,2014-04-02 07:02:22,0.5,0.0,1.0,2.0,40.7893486023,-73.95500183109999,1.0,0.0,0.0,N,54,42,0.0,0.0,18.5,5.98,1.0,0,2.0,2014-04-02 06:49:39,12.0
1560710,8.5,,24,40.7509689331,-73.9415512085,,0.0,5.0,2014-04-24 10:03:52,0.5,0.0,1.0,1.0,40.7630004883,-73.933921814,1.0,0.0,0.0,N,62,42,0.0,0.0,5.5,1.09,1.0,0,2.0,2014-04-24 10:01:02,2.0
1472414,4.3,,21,40.8398132324,-73.8585662842,,0.0,15.0,2014-04-21 21:50:37,0.0,0.0,1.0,2.0,40.8230476379,-73.9305496216,5.0,0.0,0.0,N,67,41,0.0,0.0,15.0,6.58,2.0,0,2.0,2014-04-21 21:34:04,16.0
1543110,9.4,,23,40.7257194519,-73.9866638184,,0.5,26.0,2014-04-23 21:20:18,0.5,0.0,1.0,1.0,40.8043441772,-73.9480667114,1.0,0.0,0.0,N,61,44,5.4,0.0,32.4,8.3,1.0,0,1.0,2014-04-23 20:59:52,20.0
1202110,8.7,,15,40.7124862671,-73.9559326172,,1.0,27.0,2014-04-15 18:29:21,0.5,0.71,1.0,1.0,40.7210083008,-73.8442230225,1.0,0.0,0.0,N,63,33,5.6,0.0,34.1,9.04,1.0,0,2.0,2014-04-15 18:06:36,22.0
395689,6.9,B02682,9,,,,,29.6318299954,2014-04-09 17:41:00,,0.0,,,40.7528,-73.9814,,0.0,0.0,,61,45,,,,5.14716136911,,1,,2014-04-09 17:27:00,14.0
146102,5.6,B02598,22,,,,,17.9328739497,2014-04-22 08:35:00,,0.01,,,40.7788,-73.9745,,0.0,0.0,,71,51,,,,2.22398626489,,1,,2014-04-22 08:26:00,9.0
506793,4.9,B02682,25,,,,,15.9378453529,2014-04-25 15:58:00,,0.02,,,40.7418,-73.99,,0.0,0.0,,63,44,,,,2.30842416741,,1,,2014-04-25 15:50:00,8.0
1423645,6.3,,20,40.795253753699996,-73.94171905520001,,0.0,5.5,2014-04-20 15:25:32,0.5,0.0,1.0,2.0,40.8014030457,-73.9345855713,1.0,0.0,0.0,N,60,45,0.0,0.0,6.0,1.19,1.0,0,2.0,2014-04-20 15:21:54,3.0
1588467,8.5,,24,40.8272590637,-73.9481887817,,0.5,6.0,2014-04-24 22:35:09,0.5,0.0,1.0,2.0,40.8179626465,-73.9419174194,1.0,0.0,0.0,N,62,42,0.0,0.0,7.0,0.9,1.0,0,1.0,2014-04-24 22:29:23,5.0
7908,6.0,B02512,7,,,,,32.1166484163,2014-04-07 07:31:00,,0.52,,,40.7716,-74.2131,,0.0,0.0,,53,43,,,,4.17483757166,,1,,2014-04-07 07:15:00,16.0
764316,8.5,,5,40.7160186768,-73.9392166138,,0.0,6.0,2014-04-05 17:21:38,0.5,0.0,5.0,1.0,40.7112846375,-73.94775390619999,1.0,0.0,0.0,N,54,40,1.0,0.0,7.5,0.76,1.0,0,2.0,2014-04-05 17:15:24,6.0
1748310,5.8,,27,40.758598327600005,-73.93142700199999,,0.5,6.5,2014-04-27 22:38:54,0.5,0.0,1.0,1.0,40.7518692017,-73.9479904175,1.0,0.0,0.0,N,59,47,1.0,0.0,8.5,1.37,1.0,0,2.0,2014-04-27 22:33:37,5.0
471188,6.3,B02682,20,,,,,15.7006869504,2014-04-20 10:51:00,,0.0,,,40.7197,-73.9622,,0.0,0.0,,60,45,,,,2.22091675016,,1,,2014-04-20 10:43:00,8.0
868448,6.0,,7,40.8011054993,-73.9688339233,,0.5,8.5,2014-04-07 20:23:45,0.5,0.52,1.0,2.0,40.8056221008,-73.9621887207,1.0,0.0,0.0,N,53,43,0.0,0.0,9.5,1.84,1.0,0,2.0,2014-04-07 20:13:01,10.0
263371,4.3,B02617,12,,,,,27.728907911700002,2014-04-12 21:58:00,,0.0,,,40.7372,-73.9986,,0.0,0.0,,73,50,,,,4.07430590456,,1,,2014-04-12 21:43:00,15.0
753829,8.5,,5,40.7035560608,-73.9876861572,,0.0,7.0,2014-04-05 13:04:03,0.5,0.0,1.0,2.0,40.693321228,-73.9927597046,1.0,0.0,0.0,N,54,40,0.0,0.0,7.5,1.09,1.0,0,2.0,2014-04-05 12:56:20,7.0
293024,5.6,B02617,22,,,,,19.4853877001,2014-04-22 18:48:00,,0.01,,,40.7712,-73.968,,0.0,0.0,,71,51,,,,2.68079322189,,1,,2014-04-22 18:37:00,11.0
