,dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
15338,2012-10-06,7,0,1,0,0.54,0.5152,0.83,0.2985,13,71,84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15339,2012-10-06,8,0,1,0,0.56,0.5303,0.83,0.19399999999999998,22,184,206,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15340,2012-10-06,9,0,1,0,0.6,0.5909,0.73,0.19399999999999998,130,265,395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15341,2012-10-06,10,0,1,0,0.62,0.6061,0.69,0.2836,198,341,539,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15342,2012-10-06,11,0,1,0,0.64,0.6061,0.65,0.2537,258,389,647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15343,2012-10-06,12,0,1,0,0.7,0.6515,0.54,0.1045,362,381,743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15345,2012-10-06,14,0,1,0,0.6,0.6212,0.56,0.4179,269,307,576,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
15348,2012-10-06,17,0,1,0,0.54,0.5152,0.49,0.3881,268,342,610,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15349,2012-10-06,18,0,1,0,0.52,0.5,0.48,0.4179,183,312,495,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15351,2012-10-06,20,0,1,0,0.48,0.4697,0.55,0.2537,75,172,247,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15352,2012-10-06,21,0,1,0,0.46,0.4545,0.59,0.1343,78,137,215,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15353,2012-10-06,22,0,1,0,0.44,0.4394,0.62,0.1343,45,140,185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15354,2012-10-06,23,0,1,0,0.44,0.4394,0.62,0.1343,37,142,179,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15357,2012-10-07,2,0,1,0,0.42,0.4242,0.62,0.1343,10,64,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15358,2012-10-07,3,0,1,0,0.44,0.4394,0.62,0.1343,5,17,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15359,2012-10-07,4,0,1,0,0.44,0.4394,0.54,0.2537,5,6,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15360,2012-10-07,5,0,1,0,0.44,0.4394,0.54,0.1343,2,8,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15361,2012-10-07,6,0,1,0,0.44,0.4394,0.54,0.19399999999999998,4,19,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15362,2012-10-07,7,0,1,0,0.42,0.4242,0.58,0.1642,6,29,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15363,2012-10-07,8,0,1,0,0.42,0.4242,0.67,0.1343,11,51,62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15364,2012-10-07,9,0,1,0,0.4,0.4091,0.71,0.1343,16,70,86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15365,2012-10-07,10,0,1,0,0.42,0.4242,0.67,0.19399999999999998,41,144,185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15366,2012-10-07,11,0,1,0,0.42,0.4242,0.71,0.1045,76,260,336,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15368,2012-10-07,13,0,1,0,0.44,0.4394,0.72,0.0896,80,240,320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15369,2012-10-07,14,0,1,0,0.44,0.4394,0.67,0.0,71,243,314,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15371,2012-10-07,16,0,1,0,0.4,0.4091,0.82,0.1642,87,246,333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15372,2012-10-07,17,0,1,0,0.4,0.4091,0.82,0.2239,35,122,157,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15374,2012-10-07,19,0,1,0,0.4,0.4091,0.82,0.1045,17,97,114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15375,2012-10-07,20,0,1,0,0.4,0.4091,0.82,0.1343,19,97,116,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15376,2012-10-07,21,0,1,0,0.38,0.3939,0.87,0.1045,22,91,113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15378,2012-10-07,23,0,1,0,0.36,0.3485,0.93,0.1343,12,68,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15379,2012-10-08,0,1,1,0,0.38,0.3939,0.76,0.2836,7,44,51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15380,2012-10-08,1,1,1,0,0.34,0.3333,0.87,0.1642,2,35,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15381,2012-10-08,2,1,1,0,0.34,0.3333,0.81,0.19399999999999998,3,12,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15382,2012-10-08,3,1,1,0,0.34,0.3485,0.81,0.1045,2,8,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15383,2012-10-08,4,1,1,0,0.32,0.3333,0.87,0.1343,1,6,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15386,2012-10-08,7,1,1,0,0.34,0.3333,0.76,0.1642,3,151,154,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15387,2012-10-08,8,1,1,0,0.36,0.3485,0.71,0.2239,23,374,397,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15389,2012-10-08,10,1,1,0,0.38,0.3939,0.68,0.1343,69,229,298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15390,2012-10-08,11,1,1,0,0.4,0.4091,0.62,0.0896,72,236,308,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15391,2012-10-08,12,1,1,0,0.42,0.4242,0.63,0.1642,74,267,341,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15392,2012-10-08,13,1,1,0,0.42,0.4242,0.62,0.19399999999999998,82,323,405,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15394,2012-10-08,15,1,1,0,0.42,0.4242,0.58,0.19399999999999998,76,294,370,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15395,2012-10-08,16,1,1,0,0.42,0.4242,0.58,0.19399999999999998,61,316,377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15396,2012-10-08,17,1,1,0,0.42,0.4242,0.66,0.2537,81,416,497,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15398,2012-10-08,19,1,1,0,0.4,0.4091,0.71,0.2537,38,333,371,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15399,2012-10-08,20,1,1,0,0.4,0.4091,0.71,0.2239,20,207,227,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15400,2012-10-08,21,1,1,0,0.4,0.4091,0.76,0.2239,17,134,151,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15401,2012-10-08,22,1,1,0,0.4,0.4091,0.76,0.2537,6,101,107,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15402,2012-10-08,23,1,1,0,0.4,0.4091,0.71,0.2239,9,60,69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
15403,2012-10-09,0,0,1,1,0.38,0.3939,0.82,0.2239,9,22,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15404,2012-10-09,1,0,1,1,0.36,0.3485,0.87,0.2239,0,13,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15405,2012-10-09,2,0,1,1,0.36,0.3333,0.87,0.2537,2,5,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15408,2012-10-09,5,0,1,1,0.38,0.3939,0.82,0.19399999999999998,0,19,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15411,2012-10-09,8,0,1,1,0.42,0.4242,0.8,0.19399999999999998,15,698,713,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15412,2012-10-09,9,0,1,1,0.42,0.4242,0.77,0.2239,37,345,382,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15413,2012-10-09,10,0,1,1,0.44,0.4394,0.75,0.2239,33,131,164,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15415,2012-10-09,12,0,1,1,0.48,0.4697,0.69,0.19399999999999998,43,217,260,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15417,2012-10-09,14,0,1,1,0.54,0.5152,0.64,0.19399999999999998,43,201,244,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15418,2012-10-09,15,0,1,1,0.52,0.5,0.63,0.1642,59,195,254,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15419,2012-10-09,16,0,1,1,0.5,0.4848,0.72,0.1642,70,354,424,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15420,2012-10-09,17,0,1,1,0.52,0.5,0.68,0.1642,73,733,806,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15421,2012-10-09,18,0,1,1,0.5,0.4848,0.72,0.2239,26,758,784,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15422,2012-10-09,19,0,1,1,0.5,0.4848,0.72,0.1642,31,483,514,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15423,2012-10-09,20,0,1,1,0.5,0.4848,0.72,0.1642,30,330,360,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15425,2012-10-09,22,0,1,1,0.48,0.4697,0.77,0.0896,7,155,162,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15426,2012-10-09,23,0,1,1,0.48,0.4697,0.77,0.0896,8,76,84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15427,2012-10-10,0,0,1,1,0.46,0.4545,0.88,0.0896,0,33,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15428,2012-10-10,1,0,1,1,0.46,0.4545,0.88,0.0,2,6,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15429,2012-10-10,2,0,1,1,0.46,0.4545,0.88,0.0,2,6,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15430,2012-10-10,3,0,1,1,0.46,0.4545,0.88,0.0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15433,2012-10-10,6,0,1,1,0.46,0.4545,0.88,0.0896,3,172,175,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15436,2012-10-10,9,0,1,1,0.54,0.5152,0.6,0.2836,35,331,366,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15437,2012-10-10,10,0,1,1,0.56,0.5303,0.52,0.2985,27,190,217,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15438,2012-10-10,11,0,1,1,0.54,0.5152,0.52,0.19399999999999998,53,238,291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15439,2012-10-10,12,0,1,1,0.54,0.5152,0.56,0.2239,78,312,390,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15440,2012-10-10,13,0,1,1,0.56,0.5303,0.49,0.0,60,237,297,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15441,2012-10-10,14,0,1,1,0.6,0.6212,0.4,0.1642,63,208,271,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15442,2012-10-10,15,0,1,1,0.6,0.6212,0.4,0.1642,58,261,319,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15444,2012-10-10,17,0,1,1,0.58,0.5455,0.43,0.2239,91,857,948,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15445,2012-10-10,18,0,1,1,0.56,0.5303,0.49,0.1642,57,787,844,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15446,2012-10-10,19,0,1,1,0.56,0.5303,0.46,0.5821,32,534,566,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15447,2012-10-10,20,0,1,1,0.52,0.5,0.48,0.4925,21,371,392,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15449,2012-10-10,22,0,1,1,0.46,0.4545,0.55,0.2985,27,170,197,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15450,2012-10-10,23,0,1,1,0.44,0.4394,0.58,0.19399999999999998,17,119,136,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15451,2012-10-11,0,0,1,1,0.44,0.4394,0.51,0.1343,1,41,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15452,2012-10-11,1,0,1,1,0.44,0.4394,0.47,0.19399999999999998,1,10,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15453,2012-10-11,2,0,1,1,0.42,0.4242,0.5,0.1343,4,7,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15455,2012-10-11,4,0,1,1,0.4,0.4091,0.5,0.2537,0,10,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15457,2012-10-11,6,0,1,1,0.36,0.3485,0.5,0.1642,1,158,159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15458,2012-10-11,7,0,1,1,0.36,0.3333,0.5,0.2537,11,467,478,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15459,2012-10-11,8,0,1,1,0.38,0.3939,0.46,0.3881,25,773,798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15460,2012-10-11,9,0,1,1,0.4,0.4091,0.43,0.3881,27,328,355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15461,2012-10-11,10,0,1,1,0.44,0.4394,0.41,0.3582,39,165,204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15462,2012-10-11,11,0,1,1,0.46,0.4545,0.36,0.0,76,175,251,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15463,2012-10-11,12,0,1,1,0.46,0.4545,0.36,0.0,47,279,326,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15464,2012-10-11,13,0,1,1,0.5,0.4848,0.31,0.1045,48,243,291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15468,2012-10-11,17,0,1,1,0.5,0.4848,0.39,0.2836,90,737,827,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15470,2012-10-11,19,0,1,1,0.44,0.4394,0.51,0.1343,81,662,743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15471,2012-10-11,20,0,1,1,0.42,0.4242,0.62,0.1642,27,388,415,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15473,2012-10-11,22,0,1,1,0.4,0.4091,0.66,0.1642,10,167,177,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15474,2012-10-11,23,0,1,1,0.42,0.4242,0.58,0.0896,10,176,186,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15475,2012-10-12,0,0,1,1,0.4,0.4091,0.66,0.1045,8,60,68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15476,2012-10-12,1,0,1,1,0.4,0.4091,0.66,0.0896,8,29,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15477,2012-10-12,2,0,1,1,0.4,0.4091,0.66,0.0896,0,16,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15478,2012-10-12,3,0,1,1,0.36,0.3636,0.76,0.0896,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15480,2012-10-12,5,0,1,1,0.36,0.3636,0.81,0.0896,2,33,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15481,2012-10-12,6,0,1,1,0.34,0.3485,0.81,0.0896,3,140,143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15482,2012-10-12,7,0,1,1,0.36,0.3636,0.81,0.0896,8,384,392,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15483,2012-10-12,8,0,1,1,0.42,0.4242,0.71,0.0896,34,711,745,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15486,2012-10-12,11,0,1,1,0.54,0.5152,0.37,0.3582,61,252,313,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15487,2012-10-12,12,0,1,1,0.54,0.5152,0.39,0.4627,75,312,387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15490,2012-10-12,15,0,1,1,0.52,0.5,0.42,0.4478,138,317,455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15492,2012-10-12,17,0,1,1,0.46,0.4545,0.38,0.3881,131,706,837,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15494,2012-10-12,19,0,1,1,0.42,0.4242,0.41,0.2239,40,453,493,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15495,2012-10-12,20,0,1,1,0.42,0.4242,0.47,0.1343,28,280,308,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15496,2012-10-12,21,0,1,1,0.4,0.4091,0.54,0.19399999999999998,21,169,190,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15497,2012-10-12,22,0,1,1,0.4,0.4091,0.47,0.2985,17,143,160,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15499,2012-10-13,0,0,1,0,0.36,0.3636,0.57,0.0896,31,218,249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15500,2012-10-13,1,0,1,0,0.34,0.3333,0.53,0.1343,23,123,146,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15502,2012-10-13,3,0,1,0,0.32,0.303,0.66,0.2239,2,13,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15503,2012-10-13,4,0,1,0,0.3,0.303,0.65,0.1642,2,9,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15504,2012-10-13,5,0,1,0,0.3,0.2879,0.61,0.19399999999999998,0,11,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15505,2012-10-13,6,0,1,0,0.3,0.2879,0.61,0.19399999999999998,5,23,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15506,2012-10-13,7,0,1,0,0.3,0.303,0.61,0.1642,10,60,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15507,2012-10-13,8,0,1,0,0.34,0.3485,0.53,0.1045,23,151,174,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15508,2012-10-13,9,0,1,0,0.36,0.3636,0.5,0.0896,46,220,266,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15509,2012-10-13,10,0,1,0,0.4,0.4091,0.43,0.0,82,265,347,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15510,2012-10-13,11,0,1,0,0.42,0.4242,0.35,0.1343,192,335,527,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15512,2012-10-13,13,0,1,0,0.46,0.4545,0.36,0.19399999999999998,235,435,670,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15513,2012-10-13,14,0,1,0,0.48,0.4697,0.33,0.19399999999999998,243,354,597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15514,2012-10-13,15,0,1,0,0.5,0.4848,0.36,0.19399999999999998,251,364,615,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15515,2012-10-13,16,0,1,0,0.5,0.4848,0.31,0.19399999999999998,294,343,637,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15516,2012-10-13,17,0,1,0,0.46,0.4545,0.38,0.1642,193,335,528,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15517,2012-10-13,18,0,1,0,0.46,0.4545,0.44,0.1343,174,299,473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15518,2012-10-13,19,0,1,0,0.44,0.4394,0.44,0.1642,73,259,332,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15520,2012-10-13,21,0,1,0,0.4,0.4091,0.58,0.19399999999999998,47,157,204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15522,2012-10-13,23,0,1,0,0.42,0.4242,0.58,0.2985,27,98,125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15523,2012-10-14,0,0,1,0,0.4,0.4091,0.71,0.2537,8,103,111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15525,2012-10-14,2,0,1,0,0.4,0.4091,0.76,0.0896,8,58,66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15526,2012-10-14,3,0,1,0,0.42,0.4242,0.77,0.2985,3,25,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15527,2012-10-14,4,0,1,0,0.42,0.4242,0.77,0.2836,2,10,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15530,2012-10-14,7,0,1,0,0.42,0.4242,0.82,0.2239,7,44,51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15531,2012-10-14,8,0,1,0,0.44,0.4394,0.77,0.19399999999999998,28,104,132,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15532,2012-10-14,9,0,1,0,0.48,0.4697,0.67,0.2836,62,161,223,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15533,2012-10-14,10,0,1,0,0.54,0.5152,0.56,0.19399999999999998,150,278,428,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15535,2012-10-14,12,0,1,0,0.62,0.6212,0.46,0.3284,200,362,562,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15536,2012-10-14,13,0,1,0,0.64,0.6212,0.41,0.4478,218,401,619,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15537,2012-10-14,14,0,1,0,0.66,0.6212,0.39,0.4179,249,368,617,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15538,2012-10-14,15,0,1,0,0.66,0.6212,0.39,0.4179,213,355,568,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15539,2012-10-14,16,0,1,0,0.64,0.6212,0.41,0.2985,203,378,581,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15540,2012-10-14,17,0,1,0,0.64,0.6212,0.44,0.19399999999999998,193,346,539,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15541,2012-10-14,18,0,1,0,0.58,0.5455,0.6,0.2537,134,319,453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15542,2012-10-14,19,0,1,0,0.56,0.5303,0.64,0.2239,68,268,336,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15543,2012-10-14,20,0,1,0,0.54,0.5152,0.73,0.2239,48,198,246,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15544,2012-10-14,21,0,1,0,0.56,0.5303,0.73,0.4478,40,156,196,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
